datetime,underlying_price,NIFTY27JAN2625200CE,NIFTY27JAN2625300CE,NIFTY27JAN2625400CE,NIFTY27JAN2625500CE,NIFTY27JAN2625600CE,NIFTY27JAN2625700CE,NIFTY27JAN2625800CE,NIFTY27JAN2625900CE,NIFTY27JAN2626000CE,NIFTY27JAN2626100CE,NIFTY27JAN2626200CE,NIFTY27JAN2626300CE,NIFTY27JAN2626400CE,NIFTY27JAN2626500CE,NIFTY27JAN2623800PE,NIFTY27JAN2623900PE,NIFTY27JAN2624000PE,NIFTY27JAN2624100PE,NIFTY27JAN2624200PE,NIFTY27JAN2624300PE,NIFTY27JAN2624400PE,NIFTY27JAN2624500PE,NIFTY27JAN2624600PE,NIFTY27JAN2624700PE,NIFTY27JAN2624800PE,NIFTY27JAN2624900PE,NIFTY27JAN2625000PE,NIFTY27JAN2625100PE
16-01-2026 10:55,25842.9,0.14318,0.1324,0.123955,0.11551,0.11107,0.10684,0.10397666666666668,0.10111333333333333,0.09825,0.097,0.09575,0.09636,0.09761,0.09886,0.21181,0.20451,0.19721,0.18991,0.18287,0.17618,0.16946,0.1609,0.15371,0.14662,0.14015,0.133325,0.1265,0.1194
16-01-2026 11:00,25831.1,0.14914,0.137985,0.12683,0.1186,0.11283,0.10897,0.10495,0.10159,0.09984333333333334,0.09809666666666667,0.09635,0.09695,0.09832,0.10148,0.20992,0.20217,0.19686,0.1892,0.1821,0.1756,0.1679,0.1602,0.15294,0.14593,0.13922,0.13244666666666668,0.12567333333333333,0.1189
16-01-2026 11:05,25828.0,0.15898,0.14145,0.13754,0.1275,0.11895,0.11351,0.10883,0.10513,0.10239,0.10059,0.09879,0.09902,0.09998,0.10281,0.2093,0.2023,0.1963,0.18895,0.18185,0.17454333333333333,0.16723666666666667,0.15993,0.15249,0.14534,0.13853,0.13165,0.12519,0.11873
16-01-2026 11:10,25825.7,0.13287,0.12163,0.11516,0.11241,0.10781,0.10493,0.102035,0.09914,0.097485,0.09583,0.09518,0.09622,0.09783,0.1011,0.20835,0.20105,0.19433,0.18761,0.18088,0.1747,0.16794,0.15954,0.15263,0.14559,0.13948,0.13255,0.12667,0.12009
16-01-2026 11:15,25823.0,0.1348,0.11791,0.11802,0.11308,0.10815,0.10492,0.10184,0.09876,0.09692,0.09503,0.09543,0.09583,0.09765,0.1011,0.20775,0.2007,0.19365,0.18588,0.17904,0.17256,0.16557,0.15775,0.15102,0.14429,0.13832,0.13183,0.12611,0.11987
16-01-2026 11:20,25813.0,0.1374,0.12177,0.12075,0.11476,0.10972,0.10533,0.1025,0.1003,0.09809999999999999,0.0959,0.096315,0.09673,0.0982,0.1015,0.20542,0.19854,0.19166,0.18478,0.1779,0.17119,0.16423,0.15643,0.14972,0.14286,0.13693,0.13069,0.12445,0.11825
16-01-2026 11:25,25811.55,0.14089,0.1292,0.12487,0.11889,0.11332,0.10936,0.10597,0.10248,0.1002,0.09808,0.09763,0.09852499999999999,0.09942,0.10261,0.20686,0.19845,0.19273,0.18494,0.17801,0.17108,0.16435,0.15612,0.14943,0.14258,0.136225,0.12987,0.12374,0.11761
16-01-2026 11:30,25823.8,0.15411,0.113,0.11435,0.10898,0.10549,0.102,0.09995,0.0975,0.09647,0.09487,0.09483,0.09594,0.09743,0.09892000000000001,0.20831,0.19913,0.19347,0.18572,0.17835,0.17159000000000002,0.16483,0.15688,0.15027,0.14366,0.13741,0.13085,0.12501,0.11873
16-01-2026 11:35,25810.0,0.12446,0.119695,0.11493,0.110595,0.10626,0.10419,0.10133,0.09905,0.09732,0.09597,0.096235,0.0965,0.09825,0.10142,0.20388,0.19723,0.19164,0.18424,0.17716,0.17024,0.16336,0.15607500000000002,0.14879,0.14201,0.13599,0.12997,0.12389,0.11763
16-01-2026 11:40,25806.75,0.1389,0.12465,0.11794,0.11208,0.10622,0.10315,0.10062,0.09812,0.09705,0.096185,0.09532,0.09634,0.09806,0.10154,0.2045,0.19813,0.1924,0.1843,0.1769,0.16997,0.16287333333333334,0.15577666666666667,0.14868,0.14202,0.13598,0.12931,0.12373,0.11758
16-01-2026 11:45,25794.7,0.14051,0.13091,0.12386499999999999,0.11682,0.1107,0.10674,0.10367,0.10097,0.09913,0.0973,0.0968,0.09763,0.09919,0.10272,0.20353,0.1979,0.19172,0.18358,0.17642,0.169435,0.16245,0.15443,0.14754,0.14069,0.13437,0.12782,0.121805,0.11579
16-01-2026 11:50,25794.65,0.14526,0.13098,0.12389,0.117895,0.1119,0.10766,0.10416,0.10134,0.09948,0.09772,0.0971,0.09817,0.09991,0.10361,0.20397,0.197695,0.19142,0.18361,0.17616,0.16920500000000002,0.16225,0.15425,0.14738,0.14055,0.13438,0.12772,0.12185,0.11541
16-01-2026 11:55,25797.25,0.11631,0.11333,0.10804,0.10403,0.10069,0.09881,0.09713,0.09555,0.09487,0.09344,0.09454499999999999,0.09565,0.09765,0.10157,0.20337,0.1978,0.19067499999999998,0.18355,0.17697,0.17019,0.16317,0.155765,0.14836,0.1416,0.13530999999999999,0.12902,0.12272999999999999,0.11643999999999999
16-01-2026 12:00,25774.5,0.15314999999999998,0.14442,0.13569,0.12757,0.12104,0.11543,0.11063,0.10685,0.1044,0.10161,0.10161500000000001,0.10162,0.10292,0.10615,0.20194,0.19495333333333334,0.18796666666666667,0.18098,0.173945,0.16691,0.159655,0.1524,0.14513,0.1386,0.13243666666666667,0.12627333333333332,0.12011,0.11355
16-01-2026 12:05,25790.15,0.14874,0.14723,0.14572,0.13608,0.12841,0.12167,0.11576,0.11184,0.10792,0.10457,0.10314,0.10357,0.10446,0.10716,0.20281999999999997,0.19612,0.18942,0.18174,0.174535,0.16733,0.16055,0.153245,0.14594,0.13939,0.132715,0.12604,0.11992,0.1138
16-01-2026 12:10,25810.95,0.15056,0.14584999999999998,0.14114,0.13138,0.12354,0.11753,0.113015,0.1085,0.10623333333333333,0.10396666666666667,0.1017,0.10199,0.10283,0.10549,0.20417,0.19712,0.19123,0.18259,0.17569,0.16842,0.16154,0.15399,0.14702,0.1405,0.13396000000000002,0.12742,0.12188,0.11634
16-01-2026 12:15,25821.3,0.13938,0.13234,0.12675,0.11879,0.11084,0.10838,0.10479,0.1012,0.09956,0.09792,0.0971,0.0978,0.09951,0.10262,0.20592,0.19919,0.191515,0.18384,0.17603,0.16828,0.16178,0.15432,0.14776,0.1412,0.135155,0.12911,0.123065,0.11702
16-01-2026 12:20,25815.75,0.14513,0.1334,0.126495,0.11959,0.11498,0.11037000000000001,0.10576,0.10238,0.1004,0.09856,0.09786,0.09855,0.09994,0.10298,0.20463,0.19798500000000002,0.19134,0.18306,0.17587,0.16858499999999998,0.1613,0.154315,0.14733,0.14068,0.13489,0.12876500000000002,0.12264,0.11623
16-01-2026 12:25,25811.0,0.07388,0.07556,0.07403,0.08059,0.0818,0.08406,0.08529,0.08605,0.08702,0.08707,0.08859,0.09116,0.09473000000000001,0.0983,0.20221,0.19641,0.19061,0.18234,0.17548,0.1685,0.16209,0.15542,0.14875,0.14310333333333333,0.13745666666666667,0.13181,0.12616333333333335,0.12051666666666669
16-01-2026 12:30,25738.6,0.15064,0.14403,0.13703,0.12998,0.12139,0.11635,0.11184,0.10782,0.10574,0.10304,0.10235,0.10337,0.1046,0.10804,0.19925999999999996,0.19115,0.18304,0.17546,0.16765,0.16045,0.153475,0.1465,0.1399,0.1333,0.12759,0.12143,0.11626,0.11068
16-01-2026 12:35,25771.0,0.13271,0.11957,0.11999,0.11437,0.11154666666666667,0.10872333333333334,0.1059,0.10307666666666666,0.10025333333333333,0.09743,0.098205,0.09898,0.10074,0.10431,0.20267,0.19443,0.18619,0.17795,0.1699,0.16309,0.15609,0.14932,0.14276,0.13619,0.13044,0.12469,0.11993,0.11418
16-01-2026 12:40,25768.5,0.12043000000000001,0.11783,0.11523,0.11094,0.10513,0.10293,0.10049,0.09911,0.09773,0.09643,0.0967,0.09827,0.10039,0.10439,0.20182000000000003,0.19373,0.18564,0.17742,0.17032,0.16289,0.15638,0.14954,0.14292,0.13661,0.13136,0.12545,0.12058,0.11512
16-01-2026 12:45,25759.4,0.13574,0.12873,0.11727,0.11155,0.1062,0.104015,0.10183,0.10042666666666666,0.09902333333333334,0.09762,0.09773,0.09961500000000001,0.1015,0.10533,0.19968,0.1918,0.18406499999999998,0.17633,0.16985,0.16292,0.15605,0.14955,0.14262,0.13604,0.13032,0.1246,0.11957,0.11427
16-01-2026 12:50,25750.05,0.15113,0.1299,0.13151,0.12439,0.11706,0.1124,0.10845,0.10559,0.103565,0.10154,0.10206000000000001,0.10258,0.10427,0.10777,0.19893,0.19105,0.18448,0.17589,0.16936,0.16193000000000002,0.1545,0.14786,0.14082,0.13403,0.12818,0.12194,0.1167,0.11113
16-01-2026 12:55,25759.95,0.13098,0.11788,0.10878,0.105125,0.10147,0.10013,0.09856999999999999,0.09701,0.09661,0.09593,0.09607,0.09866,0.10065,0.10459,0.20021,0.1926,0.18499,0.1771,0.17085,0.16355,0.15686,0.14965,0.14307,0.137,0.13093,0.12556499999999998,0.1202,0.11467
16-01-2026 13:00,25740.05,0.11584,0.11504,0.11077000000000001,0.1065,0.10353,0.10136,0.09962,0.09877333333333334,0.09792666666666666,0.09708,0.09784,0.09999,0.1022,0.10614,0.19805999999999999,0.19105,0.18404,0.17607,0.16912,0.16179,0.15459,0.1476,0.14118,0.13519333333333333,0.12920666666666666,0.12322,0.11839,0.11323
16-01-2026 13:05,25723.25,0.13718,0.128955,0.12073,0.11549,0.11086,0.10673,0.10355,0.10198,0.10077,0.0998,0.10027,0.10199,0.10432,0.10812,0.19679,0.18752,0.18262,0.174845,0.16707,0.15978,0.1526,0.14583,0.13886,0.13222,0.12679,0.12034,0.11541,0.11048
16-01-2026 13:10,25717.95,0.1307,0.12359,0.11648,0.11189,0.10762,0.10473,0.10199,0.10044,0.09986,0.09863,0.09951,0.10155,0.10385,0.10775,0.19595,0.18846,0.18113,0.17322,0.16633,0.15906,0.1519,0.14494,0.13801,0.13187,0.12626,0.12043,0.11581,0.11036
16-01-2026 13:15,25715.5,0.12546,0.12116,0.11565,0.1126,0.10896,0.10405,0.10194500000000001,0.09984,0.099,0.09982,0.10064,0.10146,0.10356,0.10763,0.19598000000000002,0.18828,0.18058,0.17320999999999998,0.16584,0.15805,0.15146,0.14411,0.13786666666666667,0.13162333333333331,0.12538,0.11965,0.11476,0.10943
16-01-2026 13:20,25705.4,0.12947,0.11802,0.11258,0.10834,0.10533000000000001,0.10232,0.10035,0.09896,0.09863,0.09889999999999999,0.09917,0.10128,0.10405,0.1082,0.19409,0.18625,0.17938,0.17117,0.16438,0.15735,0.15032,0.14401,0.13719,0.13134,0.12549,0.11984,0.11567,0.11149999999999999
16-01-2026 13:25,25670.15,0.13895,0.13372,0.12849,0.12326,0.11803,0.11384,0.110645,0.10745,0.10562,0.10372,0.10444,0.10609,0.10774,0.10939,0.19162,0.184185,0.17675,0.16848,0.16129,0.15449666666666667,0.14770333333333333,0.14091,0.13484,0.12774,0.12256,0.11649,0.11182,0.10669
16-01-2026 13:30,25701.15,0.12558,0.12167,0.11776,0.11068,0.10665,0.10372,0.10152,0.10011,0.09928,0.0984,0.09946,0.10177,0.10453,0.10864,0.19291,0.18635,0.178255,0.17016,0.1635,0.15684,0.15004,0.14324,0.13718,0.13102,0.12596,0.12094666666666666,0.11593333333333333,0.11092
16-01-2026 13:35,25687.3,0.14434,0.13011,0.12208,0.11813,0.11418,0.11021,0.10674,0.10463,0.10289,0.10264,0.10239,0.10459,0.107855,0.11112,0.19179,0.18521,0.17755,0.169,0.16225,0.15562,0.14885333333333334,0.14208666666666667,0.13532,0.1298,0.12427,0.119185,0.1141,0.10873
16-01-2026 13:40,25701.3,0.1265,0.12013,0.11376,0.10739,0.10685,0.10394,0.10172,0.10071666666666668,0.09971333333333333,0.09871,0.10053,0.10235,0.1049,0.10744999999999999,0.1943,0.186535,0.17877,0.17057,0.16381,0.1569,0.15027,0.14393,0.13759,0.13185999999999998,0.12613,0.12059,0.11633,0.1111
16-01-2026 13:45,25699.7,0.1373,0.13042,0.11779,0.11529,0.10943,0.1053,0.10285,0.10143,0.10042,0.09952,0.10051,0.10286,0.10561,0.10982,0.1942,0.18643,0.17866,0.17055,0.16244,0.15595,0.14943,0.14308500000000002,0.13674,0.13033,0.12474,0.11878,0.11483,0.10907
16-01-2026 13:50,25712.85,0.096,0.09541,0.09935,0.09913,0.09681,0.09661,0.09558,0.09558333333333333,0.09558666666666667,0.09559,0.09745,0.10022,0.10331,0.10789,0.19489,0.18785,0.18054,0.17231,0.16487,0.15825,0.15232,0.14546,0.13945,0.134085,0.12872,0.1229,0.1191,0.11438
16-01-2026 13:55,25689.85,0.12024,0.11693,0.11188,0.10916,0.1054,0.10339999999999999,0.1014,0.10011,0.09981,0.10023,0.10065,0.10302,0.10586,0.11021,0.19343,0.186375,0.17932,0.17,0.16332666666666668,0.15665333333333334,0.14998,0.1431,0.13705,0.13101,0.12583,0.12037,0.11561,0.11085
16-01-2026 14:00,25681.95,0.12937,0.1228,0.11186,0.10728,0.10449,0.10222,0.10041,0.09939,0.09906000000000001,0.09873,0.1004,0.10286,0.10605,0.11042,0.1928,0.1849,0.17867,0.16968,0.1625,0.15605,0.14951,0.142905,0.1363,0.13023,0.12524,0.12024999999999997,0.11525999999999995,0.11026999999999992
16-01-2026 14:05,25682.85,0.11697,0.10862,0.1064,0.103245,0.10009,0.09877,0.097925,0.09708,0.0973,0.098245,0.09919,0.10199,0.10529,0.10988,0.19376,0.18657,0.17982,0.17180499999999999,0.16379,0.15719,0.15029,0.14367,0.13742,0.13134,0.12618,0.1206,0.11655,0.11155
16-01-2026 14:10,25684.7,0.12427,0.11599,0.11313,0.10946,0.10579,0.10318,0.10086,0.09999,0.09936,0.09903,0.10061,0.10323,0.10585,0.10847,0.19436,0.18752,0.18102,0.17225,0.16485,0.15764,0.15094,0.1442,0.13746,0.13112,0.12593,0.12005,0.11561,0.11117
16-01-2026 14:15,25676.95,0.1296,0.11748,0.11738,0.112595,0.10781,0.10494,0.10251,0.10111,0.10068,0.1001,0.10156,0.10398,0.10693,0.1114,0.1929,0.18651,0.18004,0.17128,0.16389,0.15695,0.15001,0.14276,0.136415,0.13007,0.12489,0.1196,0.11431,0.10882
16-01-2026 14:20,25689.4,0.13376,0.12117,0.11415,0.11165,0.10693,0.10432,0.10156,0.10039,0.09981499999999999,0.09924,0.10062,0.10328000000000001,0.10594,0.11044,0.19482,0.1876,0.18081,0.17175,0.164545,0.15734,0.15051,0.14377,0.13728,0.13077,0.12519,0.11961,0.11523,0.11085
16-01-2026 14:25,25707.1,0.10563,0.10337,0.09999,0.09994,0.09989,0.09852,0.09679,0.09635,0.09596,0.09605,0.09786,0.10066,0.10379,0.10691999999999999,0.19591,0.18948,0.18305,0.17365,0.16691,0.15974,0.15263,0.14607,0.13954,0.13287,0.128,0.12265999999999999,0.11732,0.11198
16-01-2026 14:30,25688.2,0.1291,0.12584,0.11783,0.11225,0.1086,0.10543,0.10269,0.10131,0.10008,0.0997,0.10106,0.10366500000000001,0.10627,0.11062,0.19315000000000002,0.18678,0.18041,0.1717,0.16468,0.15744999999999998,0.15022,0.1435,0.13669,0.13054,0.12518,0.11931,0.11504,0.10955
16-01-2026 14:35,25708.0,0.0988,0.103245,0.10769,0.10343,0.10132,0.09913,0.09727,0.096615,0.09596,0.09772,0.09948,0.10124,0.103,0.10475999999999999,0.19560999999999998,0.18888,0.18215,0.17312,0.16617,0.15883,0.15184,0.14478,0.13916,0.13226,0.12705,0.12184,0.11663,0.11142
16-01-2026 14:40,25706.4,0.13025,0.11776,0.11254,0.10775,0.10445,0.10217,0.100325,0.09848,0.09765,0.09744,0.09866,0.10081,0.10407,0.10733,0.19508,0.18877,0.18134,0.17234,0.165125,0.15791,0.15124,0.14424,0.13788,0.13152,0.12614,0.12079999999999999,0.11546,0.10992
16-01-2026 14:45,25707.8,0.11305,0.11047499999999999,0.1079,0.1037,0.10151,0.09932,0.09747,0.09656,0.0962,0.096,0.09755,0.10091,0.10427,0.10763,0.19566,0.1878425,0.180025,0.1722075,0.16439,0.15805,0.15116,0.14419,0.13795,0.13183,0.12668,0.12112,0.116035,0.11095
16-01-2026 14:50,25692.95,0.12547,0.11918,0.10981,0.1093,0.10592,0.10255,0.10015,0.09932,0.09851,0.09818,0.09941,0.10159,0.10482,0.10908,0.19487,0.18737499999999999,0.17988,0.17248000000000002,0.16508,0.15768,0.15028,0.14363,0.13705,0.13152,0.12599,0.12031,0.11583,0.11135
16-01-2026 14:55,25700.95,0.12216999999999999,0.11810999999999999,0.11405,0.10999,0.1070775,0.10416500000000001,0.1012525,0.09834,0.09736,0.09789,0.09887,0.1009,0.10365,0.1081,0.19471,0.18681,0.18024,0.17093,0.16366,0.15639,0.15009,0.14316,0.13697,0.13133,0.12612,0.120915,0.11571,0.11054
16-01-2026 15:00,25706.3,0.11793,0.10192,0.10295,0.10132,0.09969,0.09792,0.09651,0.09594,0.09545,0.09534,0.09684,0.09922,0.1025,0.10705,0.19519,0.18809,0.179755,0.17142,0.16433,0.15744,0.15132,0.14473,0.13875,0.13248,0.12746333333333332,0.12244666666666666,0.11743,0.11238
16-01-2026 15:05,25694.05,0.11281,0.1108,0.10746,0.10416,0.1024,0.09971,0.09806,0.09725,0.09693,0.09638,0.09831999999999999,0.10026,0.10341,0.1081,0.19419,0.186945,0.1797,0.17192333333333334,0.16414666666666666,0.15637,0.15045,0.14318,0.13737,0.13156,0.12665,0.12165000000000001,0.11665,0.11126
16-01-2026 15:10,25691.6,0.11496,0.11011,0.10436,0.103,0.100835,0.09867,0.09737,0.09678,0.09653,0.09608,0.09782,0.10012,0.1032,0.10803,0.19358,0.18618500000000002,0.17879,0.16985,0.16215,0.1559,0.14978,0.14276,0.137,0.13170666666666667,0.12641333333333335,0.12112,0.11638,0.11163999999999999
16-01-2026 15:15,25691.75,0.12581,0.11996000000000001,0.11411,0.11026,0.10641,0.10313,0.10126,0.09949,0.09953666666666666,0.09958333333333333,0.09963,0.10223499999999999,0.10484,0.10931,0.19391,0.18655,0.17919,0.16989,0.162775,0.15566,0.14939333333333332,0.14312666666666668,0.13686,0.13136,0.12586,0.12036,0.11518,0.11
16-01-2026 15:20,25695.9,0.12636,0.11841,0.11262,0.10887,0.10512,0.10249,0.10053,0.09923,0.09793,0.098695,0.09946,0.10206,0.10465999999999999,0.10725999999999998,0.19487,0.18689999999999998,0.17893,0.17096,0.16392,0.15688,0.150255,0.14363,0.13735,0.13107,0.12564999999999998,0.12023,0.11537,0.10972
16-01-2026 15:25,25697.65,0.12031,0.1104,0.1066,0.10453,0.09976,0.09915,0.09722,0.09583,0.09506,0.09531,0.09719,0.10021,0.10322999999999999,0.10624999999999998,0.19461,0.1898,0.18118,0.17114,0.16431,0.1551,0.14895,0.14256,0.13677,0.13126,0.12625,0.11962,0.11517,0.10954
19-01-2026 09:15,25549.65,0.14245,0.13519,0.13059333333333334,0.12599666666666667,0.1214,0.11899,0.11806,0.11828999999999999,0.11852,0.11961,0.12266,0.12729666666666667,0.13193333333333335,0.13657,0.20612,0.19843,0.1915,0.18321,0.17385,0.16623,0.15889,0.15008,0.14249,0.13619,0.12989,0.124295,0.1187,0.11346
19-01-2026 09:20,25596.45,0.08441,0.08932,0.09374,0.09633,0.09736,0.09923,0.1011,0.10234,0.10559,0.109335,0.11308,0.11716,0.12296000000000001,0.12876,0.21017,0.20166,0.19502,0.18657,0.17775,0.17067,0.16256,0.15405,0.14726,0.14047,0.13504,0.12996,0.12594,0.12153
19-01-2026 09:25,25570.45,0.1024,0.10142,0.10257,0.1029625,0.103355,0.10374749999999999,0.10414,0.10522,0.10833,0.11227333333333334,0.11621666666666666,0.12016,0.126135,0.13211,0.20873,0.20057,0.19328,0.18469,0.17673,0.16852,0.16075,0.152495,0.14424,0.13812,0.13237,0.12696,0.1231,0.11855
19-01-2026 09:30,25544.4,0.1437,0.13407,0.129245,0.12442,0.11993,0.11696,0.11593999999999999,0.11492,0.11679,0.1189,0.12285,0.12687,0.13188,0.13688999999999998,0.206845,0.19894,0.191035,0.18313,0.17494749999999998,0.166765,0.15858250000000002,0.1504,0.14143,0.13439,0.12795,0.12151,0.11662,0.11102
19-01-2026 09:35,25579.4,0.09938,0.09619,0.09934,0.09997333333333333,0.10060666666666666,0.10124,0.102,0.10339,0.10655,0.10958,0.114095,0.11861,0.12437,0.13093,0.21264,0.20463,0.19773,0.18849,0.18053,0.17254,0.16418,0.15556999999999999,0.14696,0.13985,0.134085,0.12832,0.12423,0.11922
19-01-2026 09:40,25551.95,0.12474,0.12028,0.11453,0.11254,0.11043,0.10985500000000001,0.10928,0.1094,0.11187,0.11453,0.11903000000000001,0.12353,0.12803,0.13253,0.20806,0.20021,0.19271,0.18420666666666666,0.17570333333333332,0.1672,0.15908999999999998,0.15098,0.14287,0.13476,0.12888,0.12375,0.11862,0.11313
19-01-2026 09:45,25560.95,0.11745,0.11174,0.11006,0.10947,0.10771,0.10715,0.10706,0.10726,0.11016,0.11282,0.116945,0.12107,0.12643,0.13281,0.20898,0.20073,0.19248,0.18423,0.17651,0.16847,0.16008,0.15174,0.14344,0.13618,0.13053,0.12461,0.12019,0.1149
19-01-2026 09:50,25558.35,0.09813,0.10008,0.10203,0.10231,0.10235,0.10252,0.10324,0.105475,0.10771,0.11077,0.11541,0.12005,0.12593,0.13257,0.20877,0.2013,0.19383,0.18471,0.17721,0.16877,0.16055,0.1521,0.14406,0.13794666666666666,0.13183333333333333,0.12572,0.12158,0.11685
19-01-2026 09:55,25558.2,0.10221,0.10014,0.101215,0.10229,0.10223,0.10280500000000001,0.10338,0.10459,0.10823,0.11146,0.11594,0.1209,0.127055,0.13321,0.20929,0.20139,0.19461,0.18508,0.17753,0.16879,0.16056,0.15232,0.14407,0.137985,0.1319,0.12601,0.12211,0.11727
19-01-2026 10:00,25520.6,0.11102,0.10743,0.10734,0.10683,0.10585,0.10593,0.10601,0.10862,0.11123,0.1146,0.11929,0.12411,0.13013,0.13675,0.20707,0.19896,0.19193,0.18325,0.17535,0.16608,0.157775,0.14947,0.14123,0.13504,0.12974,0.1241,0.11957999999999999,0.11506
19-01-2026 10:05,25510.95,0.12571,0.12154,0.11737,0.114885,0.1124,0.11138,0.11069,0.11147,0.11459,0.11855333333333333,0.12251666666666668,0.12648,0.13215,0.13871,0.2057,0.19803,0.18988,0.18129,0.17407,0.16455,0.15632,0.14805,0.13978,0.13291,0.127045,0.12118,0.11689,0.11165
19-01-2026 10:10,25528.25,0.11377,0.11102,0.10945,0.10865,0.10732,0.1069,0.10676,0.10798,0.11157,0.11463,0.11918,0.12409,0.12999,0.13649,0.20876000000000003,0.20022,0.19168,0.18279,0.174495,0.1662,0.15800999999999998,0.14982,0.14134,0.13535,0.13002,0.12434,0.12024,0.11614
19-01-2026 10:15,25530.4,0.12141,0.11548,0.11096,0.10963,0.1083,0.1079,0.1075,0.1084,0.11225,0.11533,0.11993999999999999,0.12455,0.13037,0.13619000000000003,0.20674,0.19922,0.19156,0.18271,0.174455,0.1662,0.15764,0.14908,0.14128,0.13541,0.12954,0.12367,0.11966,0.11565
19-01-2026 10:20,25543.9,0.10527,0.10863,0.10872,0.10744999999999999,0.10618,0.10562,0.10593,0.10742,0.1109,0.1139,0.11814,0.12335,0.12856,0.13525,0.20859,0.20097500000000001,0.19336,0.18492999999999998,0.1765,0.16769,0.15962,0.15065,0.14289,0.13678,0.13111,0.1262,0.12128,0.11615
19-01-2026 10:25,25526.15,0.09784,0.10189,0.10220499999999999,0.10252,0.10243,0.10311,0.10435,0.10618,0.11058,0.114485,0.11839,0.12352,0.12865000000000001,0.13378,0.20783,0.20095,0.19232,0.18335,0.17583,0.16711,0.15904,0.15084,0.14335,0.13761,0.13253,0.12716,0.12338,0.1189
19-01-2026 10:30,25515.7,0.11207,0.11108,0.10904,0.10873,0.10713,0.107,0.10726,0.10887,0.1126,0.11579,0.12052,0.12525,0.13067,0.13722,0.20861,0.19995,0.19129,0.18263,0.17446,0.16575,0.15768,0.14928,0.143716,0.138152,0.13258799999999998,0.127024,0.12146,0.11627
19-01-2026 10:35,25513.9,0.10926000000000001,0.10845,0.10764,0.10713,0.10687,0.10626,0.10705,0.10863,0.11265,0.11595,0.12018,0.12542,0.13066,0.137,0.20478999999999997,0.19815,0.19151,0.18248,0.17431,0.16585,0.15774,0.14968,0.14227,0.13697666666666666,0.13168333333333335,0.12639,0.12218000000000001,0.11797
19-01-2026 10:40,25500.4,0.12671,0.12105,0.117985,0.11492,0.11304,0.11235,0.11166,0.11259,0.11596,0.1186,0.12238,0.12702,0.13226,0.13833,0.20486999999999994,0.19694999999999996,0.18902999999999998,0.18111,0.17319,0.16441,0.15625,0.14777,0.14052,0.13479000000000002,0.12906,0.12365,0.11946,0.11466
19-01-2026 10:45,25525.55,0.11111,0.10924,0.10772,0.1078,0.107075,0.10635,0.10664,0.1084,0.11199,0.1149,0.119355,0.12381,0.12913,0.1355,0.20887,0.20024,0.19184,0.18344,0.17591,0.16744,0.15888,0.15089,0.14323,0.13789,0.13255,0.12684,0.12298,0.11823
19-01-2026 10:50,25515.9,0.12252,0.11866,0.1148,0.113,0.11051,0.10984,0.10947,0.11058,0.11388,0.11648,0.12096,0.12544,0.13063,0.13669,0.20749,0.19889,0.19183,0.1828,0.17492,0.16565,0.15761,0.14864,0.14145,0.13566,0.1298,0.12429,0.11994,0.11559000000000001
19-01-2026 10:55,25526.35,0.13233,0.12637,0.12238,0.11839000000000001,0.1144,0.1118,0.11078,0.11271,0.11463999999999999,0.11657,0.12053,0.12501,0.12999,0.13624,0.20857,0.19956,0.19221,0.18348333333333333,0.17475666666666667,0.16603,0.15766,0.149255,0.14085,0.13438,0.12854,0.12257,0.11808,0.11313
19-01-2026 11:00,25550.1,0.12151,0.11932,0.11649499999999999,0.11367,0.11257249999999999,0.11147499999999999,0.1103775,0.10928,0.11236,0.11481,0.1185,0.12331,0.12812,0.13293000000000002,0.21143,0.20286500000000002,0.1943,0.18508,0.17745,0.16863,0.16000999999999999,0.15139,0.14332,0.13704,0.13131,0.12541,0.12046,0.1154
19-01-2026 11:05,25561.85,0.10899,0.10138,0.10069,0.10252,0.102105,0.10169,0.10215,0.10318,0.10665,0.11057,0.11449,0.11959,0.12517,0.13184,0.2128,0.20398,0.19516,0.18634,0.17854,0.17074,0.16283,0.154995,0.14716,0.14106,0.13515,0.12992,0.125345,0.12077
19-01-2026 11:10,25540.3,0.11046,0.11083,0.10827,0.10789,0.10588,0.10491,0.105645,0.10638,0.10954,0.11268,0.11737,0.1223,0.12767,0.13403,0.20769,0.20022,0.19262,0.18414,0.17678,0.16838999999999998,0.16,0.15135,0.14463,0.138,0.13236,0.12694,0.12227,0.11743
19-01-2026 11:15,25533.8,0.10798,0.10731,0.1053,0.10503,0.1036,0.10349,0.10402,0.10558,0.10894,0.11228,0.11706,0.12214,0.12774,0.13422,0.2066,0.19961,0.19276,0.18385,0.17612,0.16777,0.16087,0.15397,0.14707,0.14017,0.13327,0.12828,0.12329,0.11829999999999999
19-01-2026 11:20,25513.75,0.12529,0.11862,0.11669600000000001,0.114772,0.112848,0.110924,0.109,0.10982,0.11303,0.11594,0.1209,0.12586,0.13082,0.13577999999999998,0.20468,0.19808,0.19148,0.18214,0.17409666666666668,0.16605333333333333,0.15801,0.150095,0.14218,0.13622,0.13042,0.12532500000000002,0.12023,0.11555
19-01-2026 11:25,25514.95,0.12155,0.11859666666666667,0.11564333333333333,0.11269,0.11016,0.10919,0.10884,0.10989,0.11307,0.11606,0.12056,0.12524,0.13056,0.13686,0.20677,0.19908,0.19201,0.18296,0.17563,0.16681,0.15861,0.1503,0.14252,0.13653,0.13071,0.125645,0.12058,0.11544
